order_id,customer_id,product_id,order_date,quantity,price
1542,864,321,2023-10-28,4,256.31
1543,144,426,2023-11-23,2,489.45
1544,16,402,2023-05-13,2,624.03
1545,302,530,2023-11-08,1,372.21
1546,423,563,2023-02-01,4,333.47
1547,245,580,2023-11-01,4,89.31
1548,927,654,2023-09-26,3,80.97
1549,107,556,2023-01-25,4,314.76
1550,88,416,2023-11-12,2,553.98
1551,129,660,2023-02-28,4,578.55
1552,907,243,2023-08-01,2,519.33
1553,887,575,2023-06-05,3,439.39
1554,341,223,2023-11-10,1,289.68
1555,4,355,2023-10-03,2,430.66
1556,327,386,2023-07-29,1,181.82
1557,410,449,2023-02-26,1,159.5
1558,879,437,2023-07-04,1,334.95
1559,306,493,2023-02-23,1,995.58
1560,908,334,2023-07-28,2,360.17
1561,607,521,2023-12-08,3,939.63
1562,721,590,2023-10-20,4,422.65
1563,225,634,2023-12-06,2,467.06
1564,971,222,2023-10-31,3,807.21
1565,348,561,2023-09-09,4,138.96
1566,992,288,2023-10-31,1,223.2
1567,321,353,2023-04-22,4,975.15
1568,559,325,2023-01-06,4,530.62
1569,988,279,2023-07-10,3,92.09
1570,181,546,2023-11-30,4,95.01
1571,618,656,2023-10-06,1,911.88
1572,711,251,2023-12-06,2,879.7
1573,386,416,2023-01-13,2,485.48
1574,618,376,2023-10-30,3,205.06
1575,792,558,2023-02-13,1,838.77
1576,772,453,2023-04-15,1,358.37
1577,108,654,2023-06-09,4,448.11
1578,531,446,2023-06-03,3,698.35
1579,410,427,2023-08-30,1,385.73
1580,971,306,2023-06-30,1,647.24
1581,296,393,2023-01-14,1,891.02
1582,818,516,2023-06-29,2,807.5
1583,171,502,2023-10-19,2,412.53
1584,331,236,2023-09-21,2,323.54
1585,493,642,2023-06-17,4,321.23
1586,195,404,2023-08-02,4,381.16
1587,12,622,2023-05-30,4,518.84
1588,195,467,2023-01-16,1,445.77
1589,490,468,2023-04-01,2,176.35
1590,795,370,2023-04-30,1,205.28
1591,881,698,2023-09-10,1,375.78
1592,182,239,2023-03-01,3,583.96
1593,962,655,2023-09-23,1,613.03
1594,817,339,2023-01-31,4,511.9
1595,656,492,2023-01-21,2,751.84
1596,898,252,2023-08-07,2,750.39
1597,316,487,2023-03-22,1,456.25
1598,694,489,2023-10-16,4,168.22
1599,30,341,2023-01-31,4,553.67
1600,596,346,2023-08-22,4,412.4
1601,678,625,2023-02-05,2,181.03
1602,796,514,2023-05-12,4,982.73
1603,793,384,2023-11-20,4,401.27
1604,96,352,2023-12-12,1,644.51
1605,381,401,2023-05-12,3,515.62
1606,778,328,2023-01-09,4,185.69
1607,444,487,2023-01-30,1,102.77
1608,298,511,2023-04-25,1,644.48
1609,808,453,2023-10-28,4,284.67
1610,737,689,2023-01-04,3,281.47
1611,845,466,2023-11-21,2,959.13
1612,361,388,2023-08-25,3,488.68
1613,374,586,2023-01-23,4,77.95
1614,554,430,2023-01-16,3,372.85
1615,303,471,2023-01-22,1,605.27
1616,421,459,2023-03-13,1,362.14
1617,246,499,2023-10-31,3,75.51
1618,720,615,2023-08-18,2,472.1
1619,237,398,2023-04-17,3,150.61
1620,534,523,2023-07-27,4,638.2
1621,185,256,2023-07-27,2,638.61
1622,468,519,2023-09-20,3,85.87
1623,754,403,2023-02-20,3,326.13
1624,363,471,2023-03-06,2,443.0
1625,283,309,2023-09-22,3,572.75
1626,553,316,2023-12-04,4,331.26
1627,336,292,2023-10-28,1,323.36
1628,162,338,2023-06-24,4,983.86
1629,160,622,2023-06-01,3,89.77
1630,474,503,2023-09-23,1,989.59
1631,601,257,2023-11-25,2,95.36
1632,322,250,2023-10-31,4,323.92
1633,12,698,2023-06-12,2,519.01
1634,424,271,2023-12-09,1,186.13
1635,73,599,2023-08-26,3,178.1
1636,588,602,2023-07-18,1,293.5
1637,858,282,2023-01-16,1,974.83
1638,201,572,2023-11-05,2,411.11
1639,522,305,2023-10-23,4,587.7
1640,864,288,2023-12-22,1,719.08
1641,505,202,2023-10-03,3,755.11
1642,738,560,2023-08-27,1,703.64
1643,688,284,2023-03-10,2,370.08
1644,788,682,2023-10-28,4,156.14
1645,39,243,2023-01-06,3,317.63
1646,60,354,2023-08-08,2,249.78
1647,578,527,2023-09-11,1,179.46
1648,321,622,2023-10-22,1,73.27
1649,435,294,2023-12-24,4,938.94
1650,636,498,2023-04-17,2,924.98
1651,676,333,2023-10-22,2,97.9
1652,408,595,2023-04-28,4,214.43
1653,923,265,2023-06-17,3,182.53
1654,386,490,2023-09-08,2,317.16
1655,671,576,2023-03-23,4,243.87
1656,569,457,2023-02-23,2,948.56
1657,78,667,2023-08-28,4,129.96
1658,194,586,2023-01-12,1,251.09
1659,285,413,2023-07-28,1,126.69
1660,527,348,2023-06-14,2,981.37
1661,524,261,2023-10-21,2,922.49
1662,613,671,2023-01-07,1,730.8
1663,156,349,2023-03-19,3,454.67
1664,340,288,2023-03-06,4,230.67
1665,125,524,2023-04-12,3,260.42
1666,871,583,2023-12-23,3,470.89
1667,280,596,2023-10-27,3,779.81
1668,917,478,2023-10-14,1,301.49
1669,906,604,2023-06-20,2,345.25
1670,622,282,2023-03-18,3,619.95
1671,846,329,2023-02-17,1,275.84
1672,869,486,2023-09-12,4,605.01
1673,658,582,2023-03-23,2,417.77
1674,728,553,2023-07-28,4,82.65
1675,910,480,2023-07-28,3,432.57
1676,674,470,2023-03-25,2,923.55
1677,128,492,2023-01-10,3,328.46
1678,314,653,2023-01-29,2,356.69
1679,332,403,2023-10-31,3,112.64
1680,150,224,2023-04-26,4,634.3
1681,454,644,2023-09-26,4,856.78
1682,36,551,2023-02-16,3,385.28
1683,685,511,2023-12-25,2,278.23
1684,420,661,2023-04-01,4,958.78
1685,22,408,2023-02-22,2,757.82
1686,206,480,2023-08-06,2,588.81
1687,639,405,2023-12-14,4,340.25
1688,848,352,2023-03-18,1,259.76
1689,957,638,2023-07-23,1,729.96
1690,356,226,2023-02-13,2,545.7
1691,440,394,2023-06-05,4,544.57
1692,729,536,2023-01-02,1,120.02
1693,96,622,2023-12-23,3,536.58
1694,929,438,2023-11-09,2,831.61
1695,941,521,2023-02-26,1,949.46
1696,164,697,2023-10-17,4,151.35
1697,148,275,2023-02-27,4,649.61
1698,530,635,2023-09-11,2,589.93
1699,294,363,2023-06-29,4,895.8
1700,195,499,2023-06-06,3,763.68
1701,663,229,2023-02-04,3,967.0
1702,480,365,2023-03-16,1,962.03
1703,877,537,2023-10-16,4,264.4
1704,123,386,2023-03-16,3,739.08
1705,400,254,2023-11-25,2,554.0
1706,699,495,2023-03-19,4,253.87
1707,965,242,2023-09-12,1,235.13
1708,452,612,2023-09-22,2,127.03
1709,661,485,2023-10-31,2,805.77
1710,104,627,2023-03-08,2,358.28
1711,755,587,2023-08-09,3,864.12
1712,462,700,2023-06-13,2,627.9
1713,743,338,2023-08-08,3,689.95
1714,991,387,2023-06-21,2,327.09
1715,718,690,2023-09-11,3,484.43
1716,710,598,2023-07-29,4,441.7
1717,396,404,2023-07-07,3,273.9
1718,912,631,2023-07-10,3,840.89
1719,337,242,2023-08-03,4,640.98
1720,599,550,2023-03-27,2,85.56
1721,142,616,2023-04-16,4,828.92
1722,317,488,2023-11-28,2,150.74
1723,711,626,2023-10-23,3,433.51
1724,558,616,2023-01-19,2,592.69
1725,800,226,2023-02-16,3,57.27
1726,527,571,2023-03-06,2,670.26
1727,556,585,2023-05-26,3,676.72
1728,401,256,2023-10-13,3,669.9
1729,681,453,2023-03-07,1,205.29
1730,310,322,2023-01-05,2,292.95
1731,495,306,2023-04-03,2,285.01
1732,556,330,2023-12-19,1,962.06
1733,610,537,2023-04-04,3,114.15
1734,773,358,2023-04-16,3,457.32
1735,109,576,2023-05-13,1,877.69
1736,795,431,2023-12-07,1,780.99
1737,372,655,2023-11-10,4,831.32
1738,855,508,2023-03-20,3,973.68
1739,616,291,2023-07-31,4,417.9
1740,768,593,2023-01-08,2,344.17
1741,891,222,2023-06-08,4,79.13
1742,206,490,2023-09-25,1,192.52
1743,847,310,2023-05-29,1,583.91
1744,43,249,2023-12-16,1,199.78
1745,865,329,2023-04-01,1,749.49
1746,245,273,2023-08-24,4,85.37
1747,287,540,2023-10-16,4,296.51
1748,355,253,2023-12-22,4,710.68
1749,785,667,2023-06-17,1,292.73
1750,476,556,2023-07-12,1,742.32
1751,83,580,2023-07-06,3,996.07
1752,110,368,2023-09-28,3,807.23
1753,950,245,2023-04-24,1,374.74
1754,190,652,2023-01-11,3,905.56
1755,983,593,2023-02-24,2,98.62
1756,800,305,2023-09-15,2,738.76
1757,936,350,2023-03-06,1,72.16
1758,909,346,2023-06-21,4,215.83
1759,251,404,2023-09-29,2,988.21
1760,724,562,2023-05-30,2,392.84
1761,291,499,2023-12-28,4,829.47
1762,645,367,2023-05-26,3,407.28
1763,201,401,2023-07-28,4,848.03
1764,797,334,2023-10-13,3,967.17
1765,326,411,2023-01-10,3,463.76
1766,511,248,2023-08-15,4,581.38
1767,409,326,2023-07-05,3,647.21
1768,607,439,2023-03-03,2,938.09
1769,790,207,2023-03-26,1,293.91
1770,962,664,2023-05-14,3,630.69
1771,941,653,2023-11-19,2,358.48
1772,837,472,2023-10-24,4,256.09
1773,508,585,2023-06-20,3,130.67
1774,731,571,2023-08-01,2,639.68
1775,601,237,2023-01-18,3,887.98
1776,72,687,2023-11-10,4,383.82
1777,247,411,2023-03-01,1,575.04
1778,641,365,2023-03-29,3,660.03
1779,724,325,2023-01-27,1,443.92
1780,940,537,2023-03-09,3,908.18
1781,855,392,2023-10-05,3,394.62
1782,608,418,2023-02-09,4,168.76
1783,587,414,2023-04-19,3,186.82
1784,935,262,2023-03-15,2,896.31
1785,566,528,2023-03-07,2,988.61
1786,344,645,2023-06-17,1,324.49
1787,971,581,2023-09-19,1,186.42
1788,925,361,2023-10-01,2,508.1
1789,54,266,2023-12-03,1,724.05
1790,730,486,2023-12-24,1,631.78
1791,528,439,2023-08-25,2,953.55
1792,611,220,2023-08-03,2,826.89
1793,532,388,2023-10-13,2,875.52
1794,558,282,2023-05-29,4,564.58
1795,963,563,2023-11-14,4,360.91
1796,193,402,2023-04-17,2,716.65
1797,895,608,2023-05-21,3,467.1
1798,58,332,2023-03-17,2,323.37
1799,437,237,2023-01-09,4,194.66
1800,111,332,2023-07-15,1,551.48
1801,129,277,2023-10-22,3,614.54
1802,849,289,2023-10-07,3,590.35
1803,706,661,2023-04-28,1,160.72
1804,925,602,2023-10-17,3,591.49
1805,852,453,2023-03-02,1,209.99
1806,326,544,2023-12-01,4,680.53
1807,8,394,2023-11-02,3,457.91
1808,29,376,2023-02-20,3,856.35
1809,112,233,2023-02-21,1,789.35
1810,947,258,2023-05-02,1,738.16
1811,673,667,2023-06-16,4,715.7
1812,131,401,2023-01-08,1,582.46
1813,188,228,2023-02-14,1,108.06
1814,675,235,2023-12-10,4,672.72
1815,709,687,2023-09-02,2,493.58
1816,475,325,2023-10-11,2,496.08
1817,364,594,2023-04-17,1,410.07
1818,204,521,2023-01-27,4,932.62
1819,212,242,2023-07-12,2,286.98
1820,621,285,2023-12-03,4,350.76
1821,276,593,2023-12-23,1,964.89
1822,73,388,2023-03-03,1,819.65
1823,679,311,2023-03-03,4,63.38
1824,772,471,2023-10-09,3,910.8
1825,243,683,2023-05-01,1,265.31
1826,787,641,2023-10-07,1,720.64
1827,102,525,2023-02-08,1,575.42
1828,987,305,2023-10-04,1,559.97
1829,685,606,2023-04-04,4,732.03
1830,171,520,2023-04-25,4,246.82
1831,653,241,2023-06-25,4,201.07
1832,909,415,2023-05-01,4,669.32
1833,188,271,2023-01-13,3,326.05
1834,441,256,2023-06-12,4,975.25
1835,86,607,2023-10-02,4,478.94
1836,476,436,2023-06-25,1,156.02
1837,52,481,2023-12-03,3,701.52
1838,111,675,2023-11-20,1,340.85
1839,949,305,2023-06-22,3,191.16
1840,877,590,2023-10-02,2,451.68
1841,854,575,2023-03-05,3,966.01
1842,43,362,2023-04-11,3,440.86
1843,211,391,2023-11-18,1,379.97
1844,968,209,2023-03-07,3,472.28
1845,200,260,2023-11-27,3,61.51
1846,810,581,2023-02-14,1,176.45
1847,858,505,2023-03-28,2,857.19
1848,752,425,2023-03-08,2,979.13
1849,627,507,2023-09-16,2,200.04
1850,26,388,2023-07-24,3,558.74
1851,919,270,2023-06-27,1,968.02
1852,299,493,2023-10-07,2,198.75
1853,77,487,2023-12-10,2,226.99
1854,924,682,2023-01-17,2,930.48
1855,137,369,2023-10-23,2,720.4
1856,20,262,2023-07-21,1,194.37
1857,440,549,2023-06-21,2,423.82
1858,211,642,2023-09-19,3,103.46
1859,752,214,2023-07-13,3,461.04
1860,551,364,2023-05-29,1,789.01
1861,435,620,2023-02-04,4,576.27
1862,780,445,2023-01-29,2,665.07
1863,207,535,2023-09-20,2,360.48
1864,991,208,2023-08-09,3,203.33
1865,439,354,2023-02-22,1,62.46
1866,974,236,2023-10-06,4,830.25
1867,779,248,2023-12-19,3,654.82
1868,666,285,2023-03-17,4,267.86
1869,42,228,2023-06-25,1,447.51
1870,411,396,2023-01-10,1,811.37
1871,523,646,2023-04-27,1,561.77
1872,806,408,2023-10-07,3,335.15
1873,610,670,2023-08-06,1,303.83
1874,427,404,2023-06-24,3,256.73
1875,275,664,2023-08-22,3,832.54
1876,448,507,2023-09-09,2,602.77
1877,902,304,2023-10-22,3,723.7
1878,942,430,2023-11-18,3,867.11
1879,884,626,2023-01-06,2,987.52
1880,742,301,2023-01-21,4,287.01
1881,369,229,2023-03-14,2,221.86
1882,938,327,2023-11-26,2,488.9
1883,220,538,2023-02-05,1,83.32
1884,577,210,2023-08-21,1,802.13
1885,867,306,2023-08-04,2,889.57
1886,232,367,2023-07-25,1,701.74
1887,328,666,2023-02-13,2,304.6
1888,443,457,2023-04-01,1,167.0
1889,52,495,2023-11-12,3,413.04
1890,886,477,2023-04-03,1,841.67
1891,943,265,2023-12-05,1,380.44
1892,376,471,2023-03-24,3,82.54
1893,263,588,2023-11-29,2,310.57
1894,267,388,2023-10-09,1,990.45
1895,359,517,2023-01-21,1,692.84
1896,317,604,2023-08-16,3,905.81
1897,324,338,2023-05-10,3,786.12
1898,921,543,2023-06-24,3,562.72
1899,908,305,2023-04-18,4,191.25
1900,666,234,2023-10-10,3,381.21
1901,870,580,2023-03-12,2,604.55
1902,878,310,2023-02-19,1,877.1
1903,652,632,2023-04-05,1,305.24
1904,939,233,2023-10-06,4,165.17
1905,563,554,2023-12-03,1,580.89
1906,629,431,2023-05-12,1,217.68
1907,421,517,2023-10-03,2,629.84
1908,46,466,2023-01-13,1,300.35
1909,821,382,2023-01-03,2,269.41
1910,600,540,2023-08-12,4,429.22
1911,720,265,2023-06-24,2,613.53
1912,889,533,2023-03-31,3,568.05
1913,269,201,2023-08-29,3,282.5
1914,601,333,2023-02-04,4,896.56
1915,381,280,2023-01-14,1,154.39
1916,118,471,2023-07-14,2,87.49
1917,566,441,2023-11-02,3,622.57
1918,953,228,2023-11-30,2,167.24
1919,116,423,2023-08-01,3,529.65
1920,630,223,2023-01-03,2,954.18
1921,260,696,2023-06-28,1,713.65
1922,75,309,2023-02-09,4,636.58
1923,480,307,2023-06-13,1,596.06
1924,305,345,2023-11-03,2,220.56
1925,7,569,2023-08-23,3,461.02
1926,366,554,2023-09-14,3,375.4
1927,634,597,2023-12-26,4,955.42
1928,523,598,2023-04-26,1,280.2
1929,348,339,2023-02-21,1,497.94
1930,438,484,2023-05-22,1,941.18
1931,215,498,2023-03-27,3,799.72
1932,429,680,2023-02-15,4,966.29
1933,791,299,2023-11-28,3,627.91
1934,498,517,2023-08-26,1,367.1
1935,540,323,2023-01-10,2,835.32
1936,747,520,2023-06-01,3,326.88
1937,367,487,2023-03-02,4,206.53
1938,313,281,2023-01-18,1,720.97
1939,538,695,2023-03-27,2,657.01
1940,921,657,2023-05-17,3,885.0
1941,54,210,2023-08-18,2,963.83
1942,541,208,2023-05-08,2,864.34
1943,467,605,2023-04-14,4,107.02
1944,865,405,2023-07-05,3,681.29
1945,164,515,2023-06-27,4,795.5
1946,782,634,2023-12-23,1,982.83
1947,334,397,2023-01-06,2,405.93
1948,547,398,2023-12-07,4,211.39
1949,798,230,2023-11-03,4,860.29
1950,348,679,2023-02-05,1,351.59
1951,273,601,2023-11-23,3,618.29
1952,963,659,2023-12-22,4,420.4
1953,720,220,2023-10-08,2,432.21
1954,750,248,2023-10-27,2,745.84
1955,414,657,2023-01-14,2,393.4
1956,500,330,2023-08-25,2,708.42
1957,93,493,2023-10-12,4,63.61
1958,685,585,2023-11-26,2,358.42
1959,79,332,2023-02-19,4,353.09
1960,622,556,2023-09-18,3,761.39
1961,217,254,2023-04-20,2,348.83
1962,947,578,2023-07-16,3,651.66
1963,358,481,2023-09-09,4,704.1
1964,618,587,2023-03-29,1,675.5
1965,507,465,2023-11-09,3,623.13
1966,559,670,2023-01-26,2,442.94
1967,181,415,2023-09-19,1,404.64
1968,576,660,2023-05-24,3,586.35
1969,246,658,2023-03-01,4,110.52
1970,244,490,2023-12-22,4,882.03
1971,506,243,2023-09-25,4,834.05
1972,422,274,2023-03-16,3,379.07
1973,320,550,2023-01-03,4,588.48
1974,87,478,2023-03-04,3,935.62
1975,217,526,2023-08-24,2,308.05
1976,490,442,2023-08-17,2,755.33
1977,519,330,2023-10-02,3,128.6
1978,278,550,2023-01-18,3,547.2
1979,849,394,2023-03-21,1,889.77
1980,722,232,2023-08-03,4,574.12
1981,169,306,2023-06-20,2,635.44
1982,330,600,2023-11-25,2,912.26
1983,650,404,2023-09-12,1,729.59
1984,441,201,2023-05-06,3,711.08
1985,391,445,2023-09-12,3,607.06
1986,496,272,2023-03-13,1,651.34
1987,381,632,2023-02-07,4,813.52
1988,306,506,2023-11-20,3,980.27
1989,742,597,2023-07-23,3,805.56
1990,987,215,2023-06-21,4,722.16
1991,820,253,2023-08-11,4,178.77
1992,673,628,2023-08-05,1,826.23
1993,513,208,2023-09-02,1,749.19
1994,748,530,2023-12-02,1,781.91
1995,949,246,2023-07-10,3,269.54
1996,188,525,2023-10-25,1,908.27
1997,930,314,2023-11-16,3,142.42
1998,516,347,2023-07-01,2,290.93
1999,913,695,2023-11-30,4,679.87
2000,644,366,2023-07-24,4,690.03
2001,427,579,2023-12-27,2,347.66
2002,502,339,2023-07-18,1,716.44
2003,730,317,2023-11-28,3,418.53
2004,260,499,2023-06-14,3,50.17
2005,513,476,2023-08-30,3,204.48
2006,71,604,2023-05-10,4,888.49
2007,478,477,2023-08-15,1,261.56
2008,178,538,2023-05-02,3,157.26
2009,457,513,2023-02-13,3,698.09
2010,189,378,2023-07-15,3,468.67
2011,291,530,2023-12-24,2,806.76
2012,520,554,2023-07-23,3,868.37
2013,765,354,2023-11-14,2,853.69
2014,920,614,2023-09-14,3,347.36
2015,979,401,2023-01-17,3,530.27
2016,292,566,2023-09-29,3,667.63
2017,946,315,2023-01-09,2,355.88
2018,756,359,2023-09-06,3,89.04
2019,635,242,2023-07-20,1,520.88
2020,811,447,2023-02-28,3,62.18
2021,283,268,2023-05-20,2,953.11
2022,544,645,2023-04-29,2,806.85
2023,846,645,2023-02-10,1,232.41
2024,377,526,2023-11-18,4,323.19
2025,658,534,2023-11-27,1,983.7
2026,156,396,2023-09-24,1,404.87
2027,508,290,2023-01-08,2,794.54
2028,413,311,2023-07-02,3,474.47
2029,528,568,2023-05-14,3,870.89
2030,355,559,2023-06-30,4,718.57
2031,559,345,2023-12-21,4,71.76
2032,763,475,2023-03-13,4,329.67
2033,187,379,2023-04-23,4,580.09
2034,31,441,2023-04-17,1,929.87
2035,260,526,2023-10-17,1,146.93
2036,421,519,2023-11-09,3,621.1
2037,529,677,2023-04-27,1,337.07
2038,551,531,2023-04-30,3,894.86
2039,304,664,2023-05-27,3,776.91
2040,942,614,2023-11-23,3,401.22
2041,986,353,2023-07-29,3,208.75
2042,944,304,2023-10-23,2,60.92
2043,39,275,2023-04-13,3,640.08
2044,489,328,2023-05-04,1,435.82
2045,644,399,2023-09-02,1,349.02
2046,542,354,2023-12-22,1,986.23
2047,670,256,2023-07-28,1,492.84
2048,278,478,2023-11-10,2,762.35
2049,203,545,2023-04-19,4,218.54
2050,66,219,2023-12-14,4,62.78
2051,108,359,2023-02-19,3,446.68
2052,268,226,2023-04-15,3,682.38
2053,222,626,2023-01-27,1,531.27
2054,804,369,2023-10-15,1,895.94
2055,530,684,2023-09-14,4,462.28
2056,90,223,2023-09-30,4,345.45
2057,693,247,2023-05-17,1,920.25
2058,255,213,2023-12-06,3,436.46
2059,455,417,2023-10-28,2,306.17
2060,253,522,2023-11-18,2,142.78
2061,257,394,2023-02-01,4,803.64
2062,383,344,2023-02-14,4,833.84
2063,442,273,2023-09-22,4,81.63
2064,858,356,2023-01-30,2,390.71
2065,599,277,2023-03-25,2,762.38
2066,90,619,2023-06-15,1,949.06
2067,749,369,2023-11-12,3,408.93
2068,390,661,2023-01-01,4,878.45
2069,582,487,2023-09-06,1,424.03
2070,44,285,2023-09-18,2,220.52
2071,712,616,2023-03-04,1,53.27
2072,664,382,2023-06-13,2,363.67
2073,598,682,2023-11-17,3,409.55
2074,19,656,2023-11-30,2,947.86
2075,101,515,2023-07-20,1,245.77
2076,914,497,2023-08-10,3,413.12
2077,607,312,2023-06-01,2,73.9
2078,766,650,2023-05-12,4,775.36
2079,357,430,2023-04-24,2,919.38
2080,542,296,2023-08-05,3,275.93
2081,761,638,2023-07-15,1,457.55
2082,938,368,2023-10-08,3,166.01
2083,33,578,2023-07-21,1,483.99
2084,970,356,2023-05-15,2,176.68
2085,229,621,2023-08-22,2,547.18
2086,524,305,2023-05-21,3,747.89
2087,630,393,2023-07-15,4,575.68
2088,862,689,2023-02-12,2,282.96
2089,155,530,2023-02-26,4,386.11
2090,423,639,2023-05-22,4,656.64
2091,905,332,2023-07-29,3,610.27
2092,246,555,2023-03-13,2,179.94
2093,405,582,2023-08-12,4,852.7
2094,844,338,2023-01-27,2,501.43
2095,759,631,2023-05-08,1,204.25
2096,541,531,2023-04-16,4,166.69
2097,161,470,2023-06-14,3,967.27
2098,747,238,2023-08-03,3,317.46
2099,702,596,2023-03-12,4,913.16
2100,117,245,2023-07-23,2,440.06
2101,271,601,2023-06-02,1,416.63
2102,770,664,2023-03-08,1,715.88
2103,692,363,2023-03-31,3,59.39
2104,487,650,2023-09-17,3,371.19
2105,885,531,2023-12-28,2,337.51
2106,172,453,2023-08-16,3,874.69
2107,950,369,2023-03-20,2,552.67
2108,274,651,2023-04-06,4,396.34
2109,259,485,2023-12-15,1,302.78
2110,135,474,2023-11-26,4,610.98
2111,683,220,2023-09-03,3,194.09
2112,722,439,2023-09-29,1,283.89
2113,748,470,2023-06-06,1,328.93
2114,422,618,2023-04-26,4,627.51
2115,421,633,2023-01-18,2,404.59
2116,186,510,2023-06-21,1,530.49
2117,929,231,2023-01-16,2,667.92
2118,364,514,2023-08-28,4,958.46
2119,955,304,2023-02-25,4,776.6
2120,607,370,2023-03-20,2,434.99
2121,378,386,2023-04-13,4,760.86
2122,523,328,2023-10-11,1,952.21
2123,580,410,2023-07-12,4,524.41
2124,891,614,2023-01-05,4,439.97
2125,722,481,2023-04-16,1,124.12
2126,196,647,2023-10-05,2,897.75
2127,881,453,2023-04-10,4,284.11
2128,98,219,2023-08-26,2,110.76
2129,605,400,2023-09-26,1,560.34
2130,984,420,2023-11-17,2,853.6
2131,22,336,2023-03-27,2,436.3
2132,450,423,2023-11-16,3,793.91
2133,172,203,2023-02-01,3,844.58
2134,383,651,2023-12-02,4,481.68
2135,134,436,2023-02-20,3,611.41
2136,426,542,2023-03-20,3,557.22
2137,25,665,2023-07-05,3,942.24
2138,503,428,2023-06-23,2,739.23
2139,185,601,2023-04-16,2,929.08
2140,85,342,2023-03-04,3,259.01
2141,567,699,2023-03-17,1,344.73
2142,763,209,2023-11-12,3,117.37
2143,144,390,2023-11-17,1,524.91
2144,863,550,2023-03-22,2,880.23
2145,910,605,2023-12-27,1,360.5
2146,679,660,2023-05-08,2,171.87
2147,412,365,2023-07-02,1,115.02
2148,224,680,2023-08-31,2,475.13
2149,220,339,2023-07-04,2,205.82
2150,179,476,2023-08-08,3,378.8
2151,631,491,2023-03-12,4,828.98
2152,433,253,2023-12-08,4,414.85
2153,265,375,2023-06-03,2,629.38
2154,954,310,2023-09-02,3,527.05
2155,429,403,2023-05-20,4,732.61
2156,662,636,2023-03-12,4,198.36
2157,416,336,2023-02-15,3,924.42
2158,453,204,2023-02-16,3,661.45
2159,727,355,2023-03-20,4,307.41
2160,197,372,2023-05-29,4,167.09
2161,554,624,2023-05-10,1,192.24
2162,53,558,2023-05-07,1,793.53
2163,480,247,2023-12-31,2,608.7
2164,443,294,2023-04-29,4,411.72
2165,330,628,2023-12-23,3,366.26
2166,251,248,2023-09-19,3,862.97
2167,807,440,2023-09-01,4,881.02
2168,890,547,2023-04-13,2,602.2
2169,783,413,2023-02-06,3,548.32
2170,967,636,2023-05-22,4,825.63
2171,925,540,2023-02-06,4,761.87
2172,123,524,2023-01-08,2,430.31
2173,879,339,2023-08-19,4,128.6
2174,387,405,2023-11-29,3,780.08
2175,339,581,2023-10-23,1,210.27
2176,778,273,2023-04-17,2,65.56
2177,348,204,2023-12-14,4,851.14
2178,29,276,2023-01-18,2,599.34
2179,975,529,2023-11-09,4,897.08
2180,35,277,2023-03-24,1,510.36
2181,518,504,2023-10-15,2,930.16
2182,396,456,2023-07-13,4,386.27
2183,623,610,2023-08-03,1,738.3
2184,294,302,2023-10-08,3,335.94
2185,589,306,2023-08-08,4,51.11
2186,349,533,2023-10-16,1,410.76
2187,147,239,2023-12-10,1,750.88
2188,67,676,2023-07-13,2,192.52
2189,904,514,2023-06-07,4,529.56
2190,520,475,2023-04-14,3,251.71
2191,122,288,2023-02-03,4,120.89
2192,340,411,2023-04-12,1,636.58
2193,175,569,2023-05-07,3,954.37
2194,900,277,2023-08-02,1,345.17
2195,691,277,2023-11-21,2,601.61
2196,597,642,2023-10-23,4,955.92
2197,451,228,2023-06-28,1,667.96
2198,557,445,2023-03-21,1,689.46
2199,136,266,2023-05-21,4,219.98
2200,855,466,2023-01-31,3,517.98
2201,16,582,2023-03-04,1,398.73
2202,333,670,2023-02-17,4,497.41
2203,195,405,2023-03-28,2,810.79
2204,496,258,2023-10-31,2,487.66
2205,9,401,2023-03-02,4,109.71
2206,828,425,2023-11-30,1,910.26
2207,334,342,2023-10-01,4,567.58
2208,333,581,2023-10-11,4,928.27
2209,327,568,2023-03-21,1,593.74
2210,15,284,2023-06-29,3,116.15
2211,839,343,2023-09-29,3,575.23
2212,614,552,2023-03-18,2,596.95
2213,226,233,2023-08-09,3,253.62
2214,425,601,2023-10-09,4,497.48
2215,790,352,2023-01-28,1,486.47
2216,408,358,2023-12-27,2,641.73
2217,113,646,2023-03-18,3,296.63
2218,997,341,2023-06-13,4,602.66
2219,428,646,2023-01-09,2,278.9
2220,1,451,2023-06-24,1,474.12
2221,266,503,2023-11-03,3,166.57
2222,491,312,2023-03-17,4,85.44
2223,208,344,2023-09-02,1,354.56
2224,622,650,2023-05-02,4,310.84
2225,712,409,2023-07-04,4,436.59
2226,952,424,2023-02-01,4,963.88
2227,369,243,2023-09-07,1,546.12
2228,985,464,2023-02-26,2,575.52
2229,306,444,2023-11-06,4,944.52
2230,12,203,2023-05-24,2,925.09
2231,345,325,2023-11-14,2,889.91
2232,465,468,2023-03-25,3,143.1
2233,700,284,2023-02-25,3,652.58
2234,666,216,2023-10-06,2,817.69
2235,494,534,2023-09-30,3,843.8
2236,368,664,2023-06-15,3,599.01
2237,846,259,2023-06-07,2,66.62
2238,937,377,2023-09-06,1,975.03
2239,420,263,2023-07-05,3,498.59
